timestamp,value,score,year,month,day,hour,minute
2021-01-08 02:15:16,9.12,1.3697148686,2021,1,8,2,15
2021-01-08 02:18:16,9.16,1.3921646368,2021,1,8,2,18
2021-01-08 02:21:16,9.07,1.3963914443,2021,1,8,2,21
2021-01-08 02:24:16,9.0,1.3945309314,2021,1,8,2,24
2021-01-08 02:27:16,9.01,1.3956674384,2021,1,8,2,27
2021-01-08 02:30:16,9.03,1.3980960688,2021,1,8,2,30
2021-01-08 02:33:16,9.11,1.3974655574,2021,1,8,2,33
2021-01-08 02:36:16,9.17,1.3973712283,2021,1,8,2,36
2021-01-08 02:39:16,9.06,1.3962578154,2021,1,8,2,39
2021-01-08 02:42:16,9.06,1.3971323629,2021,1,8,2,42
2021-01-08 02:45:16,8.97,1.3968651182,2021,1,8,2,45
2021-01-08 02:48:16,8.99,1.3965684888,2021,1,8,2,48
2021-01-08 02:51:16,8.94,1.3962973455,2021,1,8,2,51
2021-01-08 02:54:16,8.85,1.3885022342,2021,1,8,2,54
2021-01-08 02:57:16,8.8,1.3862322043,2021,1,8,2,57
2021-01-08 03:00:15,8.78,1.3893736603,2021,1,8,3,0
2021-01-08 03:03:16,8.8,1.3869392648,2021,1,8,3,3
2021-01-08 03:06:16,8.78,1.3788863587,2021,1,8,3,6
2021-01-08 03:09:16,8.8,1.3785870035,2021,1,8,3,9
2021-01-08 03:12:16,8.77,1.378153919,2021,1,8,3,12
2021-01-08 03:15:16,8.66,1.4006454136,2021,1,8,3,15
2021-01-08 03:18:16,8.64,1.3776378639,2021,1,8,3,18
2021-01-08 03:21:16,8.69,1.3775569456,2021,1,8,3,21
2021-01-08 03:24:16,8.73,1.3798901516,2021,1,8,3,24
2021-01-08 03:27:16,8.7,1.3771949618,2021,1,8,3,27
2021-01-08 03:30:15,8.66,1.3771086793,2021,1,8,3,30
2021-01-08 03:33:16,8.56,1.3574489441,2021,1,8,3,33
2021-01-08 03:36:15,8.66,1.3767158983,2021,1,8,3,36
