,timestamp,value,score
3457,2021-01-08 17:48:16,9.03,5.9207875159
3458,2021-01-08 17:51:15,9.04,5.920210683
3459,2021-01-08 17:54:16,9.07,5.9182736643
3460,2021-01-08 17:57:16,9.08,5.9179343379
3461,2021-01-08 18:00:15,9.09,5.9185013056
3462,2021-01-08 18:03:16,9.13,5.9158774406
3463,2021-01-08 18:06:15,9.18,5.9120119175
3464,2021-01-08 18:09:16,9.24,5.907397433
3465,2021-01-08 18:12:15,9.27,5.9047553892
3466,2021-01-08 18:15:15,9.27,5.9047553892
3467,2021-01-08 18:18:16,9.28,5.9038111449
3468,2021-01-08 18:21:15,9.27,5.9047553892
3469,2021-01-08 18:24:15,9.29,5.9031110543
3470,2021-01-08 18:27:15,9.33,5.8997368108
3471,2021-01-08 18:30:16,9.35,5.8982315842
3472,2021-01-08 18:33:15,9.33,5.8997368108
3473,2021-01-08 18:36:16,9.34,5.8990811692
3474,2021-01-08 18:39:15,9.42,5.8930423872
3475,2021-01-08 18:42:16,9.33,5.8997368108
3476,2021-01-08 18:45:15,9.27,5.9047553892
3477,2021-01-08 18:48:16,9.25,5.906594474
3478,2021-01-08 18:51:15,9.24,5.907397433
3479,2021-01-08 18:54:16,9.24,5.907397433
3480,2021-01-08 18:57:15,9.21,5.9098052366
3481,2021-01-08 19:00:16,9.16,5.9129186779
3482,2021-01-08 19:03:15,9.25,5.906594474
3483,2021-01-08 19:06:16,9.31,5.9012838156
3484,2021-01-08 19:09:15,9.32,5.9002766571
3485,2021-01-08 19:12:16,9.33,5.8997368108
3486,2021-01-08 19:15:15,9.35,5.8982315842
3487,2021-01-08 19:18:15,9.4,5.894896484
3488,2021-01-08 19:21:15,9.38,5.8961403036
3489,2021-01-08 19:24:15,9.47,5.8889478512
3490,2021-01-08 19:27:15,9.46,5.8900310147
3491,2021-01-08 19:30:16,9.44,5.8914831375
3492,2021-01-08 19:33:15,9.49,5.888028252
3493,2021-01-08 19:36:16,9.49,5.888028252
3494,2021-01-08 19:39:15,9.49,5.888028252
3495,2021-01-08 19:42:16,9.53,5.8858510134
3496,2021-01-08 19:45:15,9.55,5.8841128013
3497,2021-01-08 19:48:16,9.57,5.8828844787
3498,2021-01-08 19:51:15,9.45,5.8905818057
3499,2021-01-08 19:54:16,9.43,5.8923466032
3500,2021-01-08 19:57:15,9.39,5.8954706419
3501,2021-01-08 20:00:16,9.43,5.8923466032
3502,2021-01-08 20:03:15,9.31,5.9012838156
3503,2021-01-08 20:06:16,9.3,5.9022692763
3504,2021-01-08 20:09:15,9.3,5.9022692763
3505,2021-01-08 20:12:15,9.33,5.8997368108
3506,2021-01-08 20:15:15,9.38,5.8961403036
3507,2021-01-08 20:18:15,9.31,5.9012838156
3508,2021-01-08 20:21:16,9.34,5.8990811692
3509,2021-01-08 20:24:15,9.3,5.9022692763
3510,2021-01-08 20:27:15,9.33,5.8997368108
3511,2021-01-08 20:30:15,9.34,5.8990811692
3512,2021-01-08 20:33:16,9.36,5.8976230763
3513,2021-01-08 20:36:15,9.4,5.894896484
3514,2021-01-08 20:39:16,9.43,5.8923466032
3515,2021-01-08 20:42:15,9.45,5.8905818057
3516,2021-01-08 20:45:15,9.45,5.8905818057
3517,2021-01-08 20:48:15,9.45,5.8905818057
3518,2021-01-08 20:51:16,9.47,5.8889478512
3519,2021-01-08 20:54:15,9.47,5.8889478512
3520,2021-01-08 20:57:16,9.49,5.888028252
3521,2021-01-08 21:00:15,9.53,5.8858510134
3522,2021-01-08 21:03:16,9.51,5.8875151542
3523,2021-01-08 21:06:15,9.5,5.8883279744
3524,2021-01-08 21:09:15,9.48,5.8893158108
3525,2021-01-08 21:12:15,9.53,5.8858510134
3526,2021-01-08 21:15:16,9.52,5.886482464
3527,2021-01-08 21:18:15,9.53,5.8858510134
3528,2021-01-08 21:21:16,9.54,5.8847631522
3529,2021-01-08 21:24:15,9.58,5.8826853813
3530,2021-01-08 21:27:15,9.57,5.8828844787
3531,2021-01-08 21:30:15,9.57,5.8828844787
3532,2021-01-08 21:33:15,9.62,5.8805623664
3533,2021-01-08 21:36:15,9.55,5.8841128013
3534,2021-01-08 21:39:15,9.6,5.8820872831
3535,2021-01-08 21:42:16,9.52,5.886482464
3536,2021-01-08 21:45:15,9.55,5.8841128013
3537,2021-01-08 21:48:16,9.51,5.8875151542
3538,2021-01-08 21:51:15,9.52,5.886482464
3539,2021-01-08 21:54:16,9.54,5.8847631522
3540,2021-01-08 21:57:15,9.51,5.8875151542
3541,2021-01-08 22:00:15,9.54,5.8847631522
3542,2021-01-08 22:03:15,9.49,5.888028252
3543,2021-01-08 22:06:16,9.51,5.8875151542
3544,2021-01-08 22:09:15,9.45,5.8905818057
3545,2021-01-08 22:12:16,9.47,5.8889478512
3546,2021-01-08 22:15:15,9.48,5.8893158108
3547,2021-01-08 22:18:15,9.5,5.8883279744
3548,2021-01-08 22:21:15,9.5,5.8883279744
3549,2021-01-08 22:24:15,9.51,5.8875151542
3550,2021-01-08 22:27:15,9.57,5.8828844787
3551,2021-01-08 22:30:15,9.57,5.8828844787
3552,2021-01-08 22:33:15,9.6,5.8820872831
3553,2021-01-08 22:36:15,9.58,5.8826853813
